"","genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl_gene_id","entrezgene_id"
"194","Sh3pxd2b",1127.16084744568,-0.701088755394932,0.147366101820608,1.55443571258636e-07,1.09399072626587e-05,"ENSMUSG00000040711",268396
"195","Coro2b",3102.06912697331,-0.832226148732642,0.177092247061666,1.58218601302152e-07,1.10814168197034e-05,"ENSMUSG00000041729",235431
"196","Srgap3",1411.36669906534,-0.652649459701969,0.138277176407587,2.05099291977514e-07,1.42274140434928e-05,"ENSMUSG00000030257",259302
"197","Slc38a1",2637.38284601738,-0.702033850286928,0.149769431284753,2.15130240085431e-07,1.48521820036123e-05,"ENSMUSG00000023169",105727
"198","Samd1",353.150731246271,1.07626005552413,0.231703573178886,2.22530154298899e-07,1.52902472844807e-05,"ENSMUSG00000079003",666704
"199","Tnpo1",1120.54631020816,-0.787704225186394,0.169545637485573,2.36605332560329e-07,1.61047141383082e-05,"ENSMUSG00000009470",238799
"200","Stmn4",10300.0607812856,0.602346769673654,0.1271454280528,2.36170730719755e-07,1.61047141383082e-05,"ENSMUSG00000022044",56471
"201","Rbfox2",1226.44868202159,-0.780047845542092,0.168341938582255,2.4556485138505e-07,1.66364449316844e-05,"ENSMUSG00000033565",93686
"202","Grin2b",228.073354682476,-1.21608860535382,0.267489721529672,2.58453766400271e-07,1.74281986291681e-05,"ENSMUSG00000030209",14812
"203","Helz",901.061352908897,-0.797200903730574,0.173856347943806,3.03479541295704e-07,2.02757898143093e-05,"ENSMUSG00000020721",78455
"204","Tle3",2077.83616258539,-0.718116957343816,0.156369878669009,3.2901056041954e-07,2.18807114906536e-05,"ENSMUSG00000032280",21887
"205","Sptan1",5666.82479404856,-0.683177928357745,0.148905129494576,3.35732274165156e-07,2.22257831545499e-05,"ENSMUSG00000057738",20740
"206","Col3a1",137.719194401001,-1.73955015981905,0.392184116407895,3.52750817665293e-07,2.32462788841428e-05,"ENSMUSG00000026043",12825
"207","Ocln",192.086143685512,-1.28055693774601,0.287212845151843,3.77753084135557e-07,2.47812860352819e-05,"ENSMUSG00000021638",18260
"208","Josd2",4024.12485609253,0.643012582788711,0.139732012067282,4.32881866029872e-07,2.82699157373922e-05,"ENSMUSG00000038695",66124
"209","Fmnl1",188.334221464098,-1.31271291298634,0.297127891619355,4.42123036700813e-07,2.87439452290959e-05,"ENSMUSG00000055805",57778
"210","Sspo",431.43745773581,1.00785296945925,0.223677435721876,4.46862458991992e-07,2.89223746895799e-05,"ENSMUSG00000029797",243369
"211","Gpr37",18531.6519136583,0.565680097983924,0.122436089519279,4.54352579066869e-07,2.91434338951252e-05,"ENSMUSG00000039904",14763
"212","Usp9x",1496.0921472801,-0.803045153871237,0.178702808931216,4.56901605917708e-07,2.91434338951252e-05,"ENSMUSG00000031010",22284
"213","Frmpd4",33.5885493216137,-2.92371645568873,0.656364515794643,4.58318590708274e-07,2.91434338951252e-05,"ENSMUSG00000049176",333605
"214","Stk32c",77.5787954675989,-2.02868044438347,0.463424705401816,4.61264839703742e-07,2.92026971442133e-05,"ENSMUSG00000015981",57740
"215","Hecw1",328.166620025144,-1.22316438531559,0.277406576159037,4.6889577175787e-07,2.95567430388939e-05,"ENSMUSG00000021301",94253
"216","Itgam",216.382408975858,-1.2353699591346,0.28111667496321,5.11368874521461e-07,3.20944846009184e-05,"ENSMUSG00000030786",16409
"217","Mpst",155.77975186138,-1.55967595156627,0.357704361024527,5.16629310909751e-07,3.22848782309033e-05,"ENSMUSG00000071711",246221
"218","Cyp27a1",707.578475541274,0.74387843604302,0.164367207960899,5.21257909168751e-07,3.24343226057019e-05,"ENSMUSG00000026170",104086
"219","Ice1",1891.20081044001,-0.624593403318874,0.13837490641678,5.78366631887066e-07,3.58340146542679e-05,"ENSMUSG00000034525",218333
"220","Dio2",5158.52999031052,-0.761020352348938,0.170934637408428,6.0333676746314e-07,3.7222027466726e-05,"ENSMUSG00000007682",13371
"221","Tmem88b",13973.9717612211,0.604364530660641,0.133038500387672,6.12005056981149e-07,3.75968191360707e-05,"ENSMUSG00000073680",320587
"222","Fam168b",9530.14502407307,-0.542932083940036,0.119577807227779,6.250616475991e-07,3.82368935311888e-05,"ENSMUSG00000037503",214469
"223","Kcnh1",73.3172184783577,-1.79150444682793,0.415828367319246,6.75678578717769e-07,4.09873976328461e-05,"ENSMUSG00000058248",16510
"224","Tekt4",260.408503006802,-1.30840877585436,0.303016224576714,6.73011313194688e-07,4.09873976328461e-05,"ENSMUSG00000024175",71840
"225","Abcc9",57.3378191231544,-2.1419389149158,0.497340860324107,6.78775117877129e-07,4.10036735790942e-05,"ENSMUSG00000030249",20928
"226","Litaf",3443.73924727619,0.642745039795943,0.142172491058907,6.86812932024897e-07,4.13170700767509e-05,"ENSMUSG00000022500",56722
"227","Ubc",146864.778024237,0.621342197734424,0.137271255407503,7.30584522437076e-07,4.37686545714576e-05,"ENSMUSG00000008348",22190
"228","Sun2",483.820075477393,-1.27193571494973,0.296084873827174,7.3967918681606e-07,4.41311475327541e-05,"ENSMUSG00000042524",223697
"229","Tagap1",929.474379965074,1.12637074051457,0.257073062841811,7.66450545521745e-07,4.55409836433371e-05,"ENSMUSG00000052031",380608
"230","Ly6c1",367.384563418305,-1.05491501884936,0.24398771748892,7.77421518228299e-07,4.60043149847913e-05,"ENSMUSG00000079018",17067
"231","Galnt6",3386.16254659597,0.618999242143428,0.138992585313154,8.04791313314464e-07,4.74303433350939e-05,"ENSMUSG00000037280",207839
"232","Tbc1d9",421.535140062704,-0.944627108510483,0.218080815458617,8.19577539397831e-07,4.81062152477318e-05,"ENSMUSG00000031709",71310
"233","Maneal",1632.331958386,0.692064710291068,0.155725653613522,8.28191831734072e-07,4.8221386250926e-05,"ENSMUSG00000042763",215090
"234","Cacna1g",112.795541481217,-1.39391256648144,0.325675913810598,8.33111816510445e-07,4.83138204630737e-05,"ENSMUSG00000020866",12291
"235","Ppp1r15a",2362.97119103527,0.631318794639426,0.141610691934301,8.50304247062947e-07,4.89194879917405e-05,"ENSMUSG00000040435",17872
"236","Tnni1",614.89056567502,0.761155255675939,0.172527519523808,8.62092821675842e-07,4.90846878232637e-05,"ENSMUSG00000026418",21952
"237","Qdpr",9956.83851789976,0.773438625254103,0.175188639831147,8.63332555865102e-07,4.90846878232637e-05,"ENSMUSG00000015806",110391
"238","Shank2",234.976264263486,-1.20015319150736,0.280550187876508,8.70505571965483e-07,4.92991788373265e-05,"ENSMUSG00000037541",210274
"239","Cldn5",730.895435147505,-1.11773588291143,0.261185742934844,8.77693006789043e-07,4.95128140561383e-05,"ENSMUSG00000041378",12741
"240","C1qa",388.416818086144,-0.988333329015832,0.229687488291705,9.01494653356834e-07,5.06584088541372e-05,"ENSMUSG00000036887",12259
"241","Rnf13",18533.6084738504,0.632320392642911,0.142093121814056,9.07266721360926e-07,5.07859186343271e-05,"ENSMUSG00000036503",24017
"242","Tmem125",2960.33084849632,0.617919094308682,0.140312606818854,9.34499204222397e-07,5.21091133185243e-05,"ENSMUSG00000050854",230678
"243","Fem1b",2444.24227123679,-0.69229318698029,0.158265908582206,9.48760812426176e-07,5.27016638258801e-05,"ENSMUSG00000032244",14155
"244","Fv1",168.804247366148,1.09991306536848,0.25435225093847,9.59656520827104e-07,5.31034360265319e-05,"ENSMUSG00000070583",14349
"245","Brsk2",1520.54029124999,0.717666186346065,0.163530952339421,1.02306608233302e-06,5.63970040367456e-05,"ENSMUSG00000053046",75770
"246","Klf2",400.991368653301,-1.09428406097288,0.257463535491418,1.0339587698623e-06,5.67815691116045e-05,"ENSMUSG00000055148",16598
"247","Hcn2",1978.4873957626,0.820969276304831,0.188388889960383,1.04219124904188e-06,5.70176933155061e-05,"ENSMUSG00000020331",15166
"248","Kcnf1",347.451047288152,-1.04100544353223,0.244967163937212,1.08475293923918e-06,5.91231132071038e-05,"ENSMUSG00000051726",382571
"249","Abhd11",2123.1722444943,0.630790725709081,0.143585049875679,1.11015126899083e-06,6.02807981192102e-05,"ENSMUSG00000040532",68758
"250","Pign",605.27817493177,-0.715230729418017,0.165766158970061,1.12694821431348e-06,6.09645343698392e-05,"ENSMUSG00000056536",27392
"251","Crtac1",2216.9235081811,0.610372796046088,0.138524027652596,1.14467036531626e-06,6.16930518823613e-05,"ENSMUSG00000042401",72832
"252","Tlr7",42.2999285645519,-2.43468397636416,0.579980068577401,1.16610844944905e-06,6.23846505539202e-05,"ENSMUSG00000044583",170743
"253","Elavl3",2371.44967511702,-0.686792974539694,0.159452090562928,1.17169231954563e-06,6.24529237087224e-05,"ENSMUSG00000003410",15571
"254","Ptpn4",279.236423805011,-1.07412529262161,0.254256084641375,1.18956020415221e-06,6.29424957656891e-05,"ENSMUSG00000026384",19258
"255","Hs3st1",2762.18703956272,0.637051247041953,0.145222902179012,1.18536124476608e-06,6.29424957656891e-05,"ENSMUSG00000051022",15476
"256","Tsc22d1",6004.06043348097,-0.80629273172802,0.188634352047417,1.20994097272693e-06,6.37513627435838e-05,"ENSMUSG00000022010",21807
"257","C1qb",626.430340740799,-0.824324873975008,0.192807891425209,1.21364161382461e-06,6.37513627435838e-05,"ENSMUSG00000036905",12260
"258","B4galt6",671.493621870562,-0.712021926670605,0.165139424441567,1.22746608342447e-06,6.4244777175047e-05,"ENSMUSG00000056124",56386
"259","Phf10",669.663645111262,0.705278277470613,0.162186334050459,1.23896748408552e-06,6.46134913103306e-05,"ENSMUSG00000023883",72057
"260","Nupr1",324.858250594712,1.39220365297086,0.327530760822766,1.25430669520652e-06,6.51789909215204e-05,"ENSMUSG00000030717",56312
"261","Dgat2",3519.24259164238,0.60621300696579,0.139807938489057,1.26848042618053e-06,6.56801043527336e-05,"ENSMUSG00000030747",67800
"262","Bmpr2",668.699643121654,-0.808594221559131,0.190223125785015,1.37160401047337e-06,7.07669570955266e-05,"ENSMUSG00000067336",12168
"263","Bhlhe40",7327.18212243803,0.782634415479787,0.181767156212115,1.39538348758175e-06,7.17385454005681e-05,"ENSMUSG00000030103",20893
"264","Lifr",2100.5105771723,-0.56226478805595,0.129110319590193,1.40728806316673e-06,7.18410645767297e-05,"ENSMUSG00000054263",16880
"265","Igf2",111.914660609544,-1.47182818279861,0.354585703671176,1.40437194102493e-06,7.18410645767297e-05,"ENSMUSG00000048583",16002
"266","Trp53inp1",2134.81544901615,-0.612181256284207,0.141808762209924,1.46105340331554e-06,7.43240429518202e-05,"ENSMUSG00000028211",60599
"267","Mgat4a",121.089836308204,-1.38911244249846,0.336072328756434,1.54608360273934e-06,7.83745457080941e-05,"ENSMUSG00000026110",269181
"268","Slc39a10",2782.86899116831,-0.526524530287513,0.120869120143583,1.55439073180139e-06,7.85211039360854e-05,"ENSMUSG00000025986",227059
"269","Ppm1e",1374.64213957774,-0.711243554879895,0.167571198091846,1.58757138650973e-06,7.99187845889516e-05,"ENSMUSG00000046442",320472
"270","Agpat4",6325.25166539373,0.502454179335178,0.114386753676945,1.6097449758647e-06,8.07546112805758e-05,"ENSMUSG00000023827",68262
"271","Lmtk2",856.930228949689,-0.830568547185147,0.197631677036027,1.63261941342229e-06,8.16197112268839e-05,"ENSMUSG00000038970",231876
"272","Akt1",9701.60099684328,0.499615922797326,0.113792212374062,1.66024012775609e-06,8.24320594938626e-05,"ENSMUSG00000001729",11651
"273","Adamtsl4",717.863493965752,0.786451292733656,0.184931743969896,1.70129848333715e-06,8.41823392881298e-05,"ENSMUSG00000015850",229595
"274","Nfix",10044.2734750281,0.524544462604123,0.11996342758672,1.72780994250534e-06,8.52033624028655e-05,"ENSMUSG00000001911",18032
"275","Chtf8",794.268837614398,-0.840890983260717,0.201117267865843,1.76190283974869e-06,8.65900588836494e-05,"ENSMUSG00000046691",214987
"276","Sez6l2",2117.02491180055,0.787613439182873,0.185490673832018,1.76919623783378e-06,8.66547535679531e-05,"ENSMUSG00000030683",233878
"277","St8sia2",2662.9483768579,-0.713422964910108,0.169130727296089,1.82074957875527e-06,8.88795535110907e-05,"ENSMUSG00000025789",20450
"278","Kdm7a",1052.08272128657,-0.78793160731011,0.188369152906594,1.82954720235099e-06,8.90093132204182e-05,"ENSMUSG00000042599",338523
"279","Insc",1221.89666081202,0.598693774241855,0.139640056387956,1.99059887875217e-06,9.61990084804965e-05,"ENSMUSG00000048782",233752
"280","Ppp3r1",3305.74169454442,-0.591624334392666,0.139045785742035,2.01635018356358e-06,9.71197507020092e-05,"ENSMUSG00000033953",19058
"281","Tsen54",1038.8647937635,0.673383854959176,0.158512657116697,2.043517551643e-06,9.81023757076828e-05,"ENSMUSG00000020781",76265
"282","B230354K17Rik",1400.30205147829,-0.641245303351519,0.152561376932962,2.24943074471591e-06,0.000107631178009542,"ENSMUSG00000097119",105246278
"283","Dio3os",159.203545029957,1.15835530422375,0.281619033242802,2.36292191663193e-06,0.000112689611668848,"ENSMUSG00000113581",353504
"284","Izumo4",1114.34927879227,0.616505699381172,0.145814375589875,2.48254442280649e-06,0.000118006324727372,"ENSMUSG00000055862",71564
"285","Arfgef3",100.680858128065,-1.70938839601764,0.429345822924523,2.56562244304374e-06,0.000121556843723033,"ENSMUSG00000019852",215821
"286","Mier1",562.524204823778,-0.718937913711802,0.174008820052828,2.6646415137294e-06,0.000125428482681977,"ENSMUSG00000028522",71148
"287","Rhog",4087.90991176085,0.558949916320449,0.131662136352956,2.65612676867009e-06,0.000125428482681977,"ENSMUSG00000073982",56212
"288","Lonrf3",895.569271855281,-0.641507702034331,0.154201052258725,2.73470577706342e-06,0.000128309917009273,"ENSMUSG00000016239",74365
"289","Tnc",2740.41990949451,-0.617051174940805,0.148018907375931,2.75494569711257e-06,0.000128842589408832,"ENSMUSG00000028364",21923
"290","Adgrf5",343.249905002356,-1.31371072235926,0.329895252667397,2.76984128249689e-06,0.000129122697471511,"ENSMUSG00000056492",224792
"291","Stk25",6927.62131068899,-0.533555338127714,0.126610143680791,2.81448272816767e-06,0.000130783239080048,"ENSMUSG00000026277",59041
"292","Ralgapb",958.297313489199,-0.676842222020437,0.163942582407891,2.89812737172698e-06,0.000133812263169738,"ENSMUSG00000027652",228850
"293","Adamts15",62.2244027501475,-1.66305451435552,0.417683352709164,2.88935866807065e-06,0.000133812263169738,"ENSMUSG00000033453",235130
"294","Flcn",9865.61112415327,0.675815358850641,0.162058816970745,2.91087493152134e-06,0.00013397417383237,"ENSMUSG00000032633",216805
"295","Lzts2",5744.50864853016,0.479130030778196,0.112444768514085,3.10996534427827e-06,0.000142684422662488,"ENSMUSG00000035342",226154
"296","Ptbp3",529.955363105822,-0.734146889283834,0.179555004291237,3.12688475774818e-06,0.000143008123715562,"ENSMUSG00000028382",230257
"297","Erc2",329.727431170454,-0.99907950920263,0.249301738339326,3.14963626253099e-06,0.000143594952611461,"ENSMUSG00000040640",238988
"298","Kctd12",211.762224138412,-1.41299109216119,0.35848345483316,3.16776359833299e-06,0.000143594952611461,"ENSMUSG00000098557",239217
"299","Atp1a3",2308.40408519919,-0.72650580062021,0.177988073997288,3.16942922028331e-06,0.000143594952611461,"ENSMUSG00000040907",232975
"300","Lrrc7",462.505134094994,-1.01671213901685,0.255003207774057,3.3191814066575e-06,0.000149599826532034,"ENSMUSG00000028176",242274
"301","Bcat2",1272.585749677,0.569511585981224,0.13630774410935,3.32260616245792e-06,0.000149599826532034,"ENSMUSG00000030826",12036
"302","Fa2h",23184.1145065745,0.517720000727134,0.122177008042852,3.43114918888635e-06,0.000154008671642335,"ENSMUSG00000033579",338521
"303","Enpp2",35531.3515034985,0.540776207423062,0.129008326839255,3.52813169833146e-06,0.000157873004204968,"ENSMUSG00000022425",18606
"304","Ubr4",1359.12001672286,-0.646356510734823,0.157898407401741,3.56665770916477e-06,0.000159105856822987,"ENSMUSG00000066036",69116
"305","Agpat1",1698.59699124286,-0.771902266679462,0.191110758225318,3.58969578067785e-06,0.000159642360209409,"ENSMUSG00000034254",55979
"306","Dhx9",657.204317669211,-1.09107477461952,0.276662575654675,3.6924797629561e-06,0.000163708034734472,"ENSMUSG00000042699",13211
"307","Cxadr",829.164656322834,-0.788552946632865,0.196099309426843,3.71992815917832e-06,0.000163708034734472,"ENSMUSG00000022865",13052
"308","Klhl4",1224.49975172548,0.610403035556327,0.147438452695023,3.70437611627708e-06,0.000163708034734472,"ENSMUSG00000025597",237010
"309","Spag9",9256.48956988214,-0.49757394414778,0.119228774437779,3.81523483015525e-06,0.000167109590838643,"ENSMUSG00000020859",70834
"310","Macrod1",649.18618782117,0.727678592730351,0.178437602961661,3.88068774822311e-06,0.000169143065039125,"ENSMUSG00000036278",107227
"311","Zhx3",1842.18118466313,-0.628195721180447,0.153891036099103,3.88613910998974e-06,0.000169143065039125,"ENSMUSG00000035877",320799
"312","Sertad3",439.86321722853,0.750347615842409,0.184357658545601,3.89666048579581e-06,0.000169143065039125,"ENSMUSG00000055200",170742
"313","Nrg2",126.087880847331,1.19562710724704,0.299670978304465,3.92814810737142e-06,0.000170000869434838,"ENSMUSG00000060275",100042150
"314","Robo1",757.96445716009,-0.665015184525781,0.164713115165064,4.01605760018401e-06,0.000173288104426987,"ENSMUSG00000022883",19876
"315","Clasp1",3381.73605202046,-0.599936454554249,0.14719075616079,4.13795611148357e-06,0.000178018064404418,"ENSMUSG00000064302",76707
"316","S1pr5",5476.10698625326,0.563130765417108,0.136099536662058,4.22605193631668e-06,0.000181270121221063,"ENSMUSG00000045087",94226
"317","Hivep2",503.189900015138,-0.868220101385638,0.218898261415806,4.24811238911262e-06,0.000181678859638215,"ENSMUSG00000015501",15273
"318","Tob1",8081.26930239406,0.474436637665361,0.113134606637511,4.26889142520539e-06,0.000182030552595964,"ENSMUSG00000037573",22057
"319","Btaf1",947.527713969076,-0.673978025445903,0.167014132451403,4.30506662776228e-06,0.000183034768238409,"ENSMUSG00000040565",107182
"320","Tnr",1095.91104841733,-0.79590980291915,0.201351328185476,4.85185800099094e-06,0.000205679056427973,"ENSMUSG00000015829",21960
"321","Uggt1",2184.89923718349,-0.536844333143597,0.131340058025419,4.87597512973565e-06,0.000206098797174657,"ENSMUSG00000037470",320011
"322","Pcyt2",14112.0498062353,0.483049593828191,0.115804987017574,4.91235486934293e-06,0.000207032909580621,"ENSMUSG00000025137",68671
"323","Sptbn2",1408.26331077408,-0.856634352021107,0.218102480374715,4.93735032617173e-06,0.000207483202982138,"ENSMUSG00000067889",20743
"324","Gfap",14857.4336965341,-0.530496779252239,0.129970287772776,5.0330152507434e-06,0.00021089206677826,"ENSMUSG00000020932",14580
"325","Car10",208.747373995547,-1.0105070886589,0.260486202883629,5.39117205183185e-06,0.000225248450741954,"ENSMUSG00000056158",72605
"326","Cers2",23292.7452777588,0.451323554859907,0.108643017873985,5.47795099081739e-06,0.000228216475473766,"ENSMUSG00000015714",76893
"327","Ncs1",3452.56890681124,-0.60028826896855,0.149906284478745,5.72712314843113e-06,0.000237913557037119,"ENSMUSG00000062661",14299
"328","Adamts1",2029.66047490048,0.63966196562548,0.159220466605719,5.90221573526983e-06,0.000244486639228406,"ENSMUSG00000022893",11504
"329","Bin1",10655.8598468821,0.560445755462716,0.138192159933693,5.98891975828388e-06,0.000246206406507342,"ENSMUSG00000024381",30948
"330","D630045J12Rik",1669.93150041197,-0.889546685303624,0.229968259905663,5.99467936936763e-06,0.000246206406507342,"ENSMUSG00000063455",330286
"331","Irgq",2641.30311513632,-0.617810844542936,0.155057843560299,5.98692088004788e-06,0.000246206406507342,"ENSMUSG00000041037",210146
